freq_rebal_jours,pnl
1,10.430811202551197
1,12.21754397422687
1,-12.310812594258948
1,-1.7557686350184412
1,-12.341761416965085
1,-2.6301592153628235
1,9.302041631362869
1,-2.576566383457063
1,-7.835872958579671
1,-0.13172084758005553
1,4.398480475844067
1,-2.747586722510931
1,-0.5783162301726463
1,8.487505265973674
1,-2.82792593019758
1,-1.6348657690093944
1,-2.8551231238360657
1,-1.4501763484647086
1,-3.1091963465151196
1,-3.147928653705719
1,-2.1872364429733864
1,-0.08155710760482293
1,8.075876219432956
1,3.8940061713201644
1,-0.41999168041648716
1,-12.904982174059597
1,-0.9333577303211911
1,-0.6651118574258703
1,-7.9799634219306625
1,-2.420640595010994
1,-5.503015415099348
1,-0.4273094527364947
1,-0.4695933868130737
1,-0.2651643098619729
1,-0.3262124723572981
1,-1.1542909706805347
1,-0.497129516503108
1,-0.4207354383923132
1,-1.7136479013468602
1,-0.694091299966658
1,-0.7674689234578125
1,18.071725514726296
1,-5.546213450062027
1,-0.6373924476605026
1,-3.0853560654569634
1,15.634480320723128
1,20.254386981181156
1,-1.3370137158838276
1,-1.3970468169557222
1,-0.36187624203409996
1,-0.6439660086706596
1,-9.20918971124533
1,-3.134298985317031
1,-1.769484669578091
1,9.469319048138118
1,-16.030195328038708
1,-0.8444952402581123
1,11.143830003193614
1,14.203499958921554
1,-2.4838928385875505
1,-0.8411605982415438
1,-4.610685922123338
1,-2.6641705260089736
1,-2.705759817328456
1,-1.7821571981391315
1,12.142182461842083
1,12.940314675365357
1,-1.184415237618765
1,11.969380849020467
1,18.706628534405922
1,-1.1268072141150327
1,-5.794297780817146
1,-1.1513413030202173
1,-1.5755807134388533
1,-1.059516814826651
1,-3.058216182775297
1,15.976312224709218
1,-1.4796079842331693
1,-0.4165836726836716
1,-10.626385769442933
1,5.645131986349455
1,0.716050793351144
1,7.723342774971478
1,-0.9766414013452334
1,-0.5080227236518624
1,17.301436034746317
1,-2.5894285160317736
1,-0.17752699049773923
1,-0.8107360097747431
1,-1.234716117365167
1,-1.298843807521365
1,-3.370671912394215
1,8.302949500165646
1,-0.7420142012316688
1,11.892229767198884
1,-9.057064218828913
1,2.1027034043103754
1,-0.7141437822330516
1,9.817597452576699
1,-0.5668810556263963
1,-5.78599928091937
1,-0.23391644523135824
1,-0.5543967021949499
1,8.174154196168459
1,19.343738931507076
1,-1.1962712795131267
1,6.635670751337976
1,6.199286827697868
1,13.39394115321818
1,-0.30680020991893286
1,-0.5884110288819642
1,12.671271633611354
1,-0.7575296676652954
1,-3.085906884859682
1,0.6845693784775904
1,0.10450986309687949
1,-3.276875675464609
1,10.728533980432807
1,15.92286216350631
1,-2.8528441391635084
1,11.242202319154202
1,-11.237123950957837
1,-0.8723268273866296
1,-3.3663115332989832
1,-7.742045770789986
1,-0.6069673086989837
1,-1.8246008218195584
1,-2.3468932305036674
1,-0.23034714303345538
1,-1.2727111216572524
1,-0.6829108739127321
1,-12.39333819126368
1,-1.6580200178855335
1,11.234049823873235
1,-2.1815815362961644
1,15.56132628935859
1,14.06489890097427
1,-0.541250454820613
1,17.122773104234355
1,-0.6286354041234574
1,14.691178675795697
1,-5.844731955091802
1,8.004066957723083
1,-0.18885436991186566
1,-19.20495433906916
1,-1.3845421611995476
1,-3.838809885661732
1,-2.247567008362509
1,-7.632817704075947
1,-1.537386527290579
1,-4.614481501708127
